epoch;t;section;numPigs;weight;growth;sd;opt;totalCull;cycleNum;truckNum
111;1;1;360;32.7;6.64;3.05;0;0;9;0
111;6;2;360;65.5;6.68;5.7;0;0;9;0
112;4;0;360;53.4;6.6;4.6;0;0;9;0
112;2;1;360;39.6;6.64;3.45;0;0;9;0
112;7;2;360;71.4;6.72;6.2;0;0;9;0
113;5;0;360;59.8;6.52;5.1;0;189;9;1
113;3;1;360;46.3;6.6;3.95;0;189;9;1
113;8;2;360;77.7;6.8;6.85;189;189;9;1
114;6;0;360;66.2;6.56;5.6;0;48;9;1
114;4;1;360;52.6;6.52;4.45;0;48;9;1
114;9;2;171;83.8;6.64;7.45;48;48;9;1
115;7;0;360;72.9;6.52;6.1;0;29;9;1
115;5;1;360;58.9;6.64;4.95;0;29;9;1
115;10;2;123;90.1;6.72;8.1;29;29;9;1
116;8;0;360;79.3;6.52;6.75;205;299;9;2
116;6;1;360;65.2;6.6;5.45;0;299;9;2
116;11;2;94;97.1;6.68;8.75;94;299;9;2
117;9;0;155;85.5;6.64;7.3;46;46;9;1
117;7;1;360;71.7;6.56;5.95;0;46;9;1
117;0;2;360;26.4;6.6;3;0;46;10;1
118;10;0;109;92.4;6.76;7.95;21;205;9;1
118;8;1;360;78.3;6.52;6.5;184;205;9;1
118;1;2;360;32.7;6.64;3;0;205;10;1
119;11;0;88;99.5;6.72;8.6;88;152;9;0
119;9;1;176;85.6;6.56;7.15;64;152;9;0
119;2;2;360;39.4;6.6;3.45;0;152;10;0
