meanReward;sdReward;meanFeed;sdFeed;meanavgWeight;sdavgWeight;meancycle;sdcycle;meancycleLength;sdcycleLength;meantruckNum;sdtruckNum;meanmrketNum;sdmrketNum;meantruckUtilize;sdtruckUtilize
1830.44;528.008;13402.9;241.247;91.2414;0.470654;31.3;1.4668;11.6535;0.356749;63.68;2.78118;11528.6;494.53;0.883158;0.00497409
