epoch;t;section;numPigs;weight;growth;sd;opt;totalCull;cycleNum;truckNum
33;9;1;168;83.5;6.48;7.2;16;205;2;1
33;8;2;360;78.7;6.44;6.4;171;205;2;1
34;10;0;124;92.3;6.76;7.6;53;205;2;1
34;10;1;152;89.3;6.52;7.85;67;205;2;1
34;9;2;189;85.8;6.28;6.95;85;205;2;1
35;11;0;71;99;6.64;8.2;71;205;2;1
35;11;1;85;95.3;6.6;8.45;30;205;2;1
35;10;2;104;91.9;6.36;7.5;104;205;2;1
36;0;0;360;26.4;6.6;3;0;55;3;1
36;12;1;55;101.9;6.64;9;55;55;2;1
36;0;2;360;26.4;6.6;3;0;55;3;1
37;1;0;360;33.5;6.48;3.2;0;0;3;0
37;0;1;360;26.4;6.6;3;0;0;3;0
37;1;2;360;33.1;6.64;3.25;0;0;3;0
38;2;0;360;39.8;6.44;3.5;0;0;3;0
38;1;1;360;32.9;6.52;3.05;0;0;3;0
38;2;2;360;40;6.48;3.55;0;0;3;0
39;3;0;360;46.3;6.52;3.95;0;0;3;0
39;2;1;360;39.7;6.4;3.4;0;0;3;0
39;3;2;360;47.1;6.52;4.05;0;0;3;0
40;4;0;360;52.8;6.6;4.4;0;0;3;0
40;3;1;360;45.5;6.2;3.85;0;0;3;0
40;4;2;360;53.8;6.64;4.55;0;0;3;0
41;5;0;360;59.7;6.52;4.9;0;0;3;0
41;4;1;360;52;6.16;4.35;0;0;3;0
41;5;2;360;61;6.6;5.05;0;0;3;0
42;6;0;360;66.2;6.44;5.4;0;0;3;0
42;5;1;360;58.2;6;4.85;0;0;3;0
42;6;2;360;67.6;6.64;5.55;0;0;3;0
43;7;0;360;73.1;6.4;5.9;0;0;3;0
43;6;1;360;63;6.04;5.35;0;0;3;0
43;7;2;360;74.6;6.68;6.05;0;0;3;0
44;8;0;360;79.1;6.4;6.55;197;410;3;2
44;7;1;360;69;6.08;5.85;0;410;3;2
44;8;2;360;81.1;6.68;6.8;213;410;3;2
45;9;0;163;85.6;6.6;7.25;28;205;3;1
45;8;1;360;75.4;5.92;6.35;151;205;3;1
45;9;2;147;87.6;6.8;7.55;26;205;3;1
46;10;0;135;92.2;6.44;7.85;64;205;3;1
46;9;1;209;81.8;5.8;6.9;80;205;3;1
46;10;2;121;94.2;6.84;8.2;61;205;3;1
47;11;0;71;98.7;6.32;8.4;71;205;3;1
47;10;1;129;88.3;5.72;7.45;74;205;3;1
47;11;2;60;101.1;6.72;8.8;60;205;3;1
48;0;0;360;26.4;6.6;3;0;55;4;1
48;11;1;55;94.7;5.88;7.95;55;55;3;1
48;0;2;360;26.4;6.6;3;0;55;4;1
49;1;0;360;32.1;6.6;3.3;0;0;4;0
49;0;1;360;26.4;6.6;3;0;0;4;0
49;1;2;360;33.4;6.72;3.15;0;0;4;0
50;2;0;360;39;6.56;3.6;0;0;4;0
50;1;1;360;32.8;6.56;3.25;0;0;4;0
50;2;2;360;40.4;6.76;3.6;0;0;4;0
51;3;0;360;45.7;6.56;4.05;0;0;4;0
51;2;1;360;39.2;6.44;3.65;0;0;4;0
51;3;2;360;46.9;6.6;4.05;0;0;4;0
52;4;0;360;52.5;6.52;4.5;0;0;4;0
52;3;1;360;45.3;6.36;4.05;0;0;4;0
52;4;2;360;53.2;6.64;4.55;0;0;4;0
