t;iL;iG;iSd;slope
8;13;4;0;649.306
8;13;4;1;640.478
8;13;4;2;645.583
8;13;4;3;632.019
8;13;4;4;450
8;13;4;5;450
8;13;4;6;450
8;13;4;7;450
8;13;4;8;511.76
8;13;5;0;652.466
8;13;5;1;654.267
8;13;5;2;648.147
8;13;5;3;634.546
8;13;5;4;450
8;13;5;5;450
8;13;5;6;450
8;13;5;7;450
8;13;5;8;450
8;14;0;0;650.249
8;14;0;1;652.407
8;14;0;2;661.318
8;14;0;3;637.483
8;14;0;4;450
8;14;0;5;450
8;14;0;6;450
8;14;0;7;450
8;14;0;8;450
8;14;1;0;665.194
8;14;1;1;647.614
8;14;1;2;650.999
8;14;1;3;646.883
8;14;1;4;450
8;14;1;5;450
8;14;1;6;450
8;14;1;7;450
8;14;1;8;450
8;14;2;0;664.378
8;14;2;1;651.412
8;14;2;2;664.274
8;14;2;3;639.954
8;14;2;4;540.163
8;14;2;5;450
8;14;2;6;450
8;14;2;7;450
8;14;2;8;450
8;14;3;0;673.818
8;14;3;1;662.263
8;14;3;2;657.379
8;14;3;3;651.82
8;14;3;4;450
8;14;3;5;450
8;14;3;6;450
8;14;3;7;450
8;14;3;8;450
8;14;4;0;667.788
8;14;4;1;677.969
8;14;4;2;659.409
8;14;4;3;667.957
8;14;4;4;450
8;14;4;5;450
8;14;4;6;450
8;14;4;7;450
8;14;4;8;450
8;14;5;0;671.407
8;14;5;1;662.125
8;14;5;2;669.64
8;14;5;3;670.123
8;14;5;4;450
8;14;5;5;450
8;14;5;6;450
8;14;5;7;450
8;14;5;8;526.196
8;15;0;0;673.188
8;15;0;1;658.09
8;15;0;2;666.73
8;15;0;3;665.463
8;15;0;4;450
8;15;0;5;450
8;15;0;6;450
8;15;0;7;450
8;15;0;8;450
8;15;1;0;677.061
8;15;1;1;681.232
8;15;1;2;674.449
8;15;1;3;670.984
8;15;1;4;450
8;15;1;5;450
8;15;1;6;450
8;15;1;7;450
8;15;1;8;450
8;15;2;0;681.004
8;15;2;1;685.412
8;15;2;2;678.704
8;15;2;3;671.592
8;15;2;4;450
8;15;2;5;450
8;15;2;6;450
8;15;2;7;450
8;15;2;8;450
8;15;3;0;686.561
8;15;3;1;682.435
8;15;3;2;678.084
8;15;3;3;672.672
8;15;3;4;450
8;15;3;5;450
8;15;3;6;450
8;15;3;7;450
8;15;3;8;450
8;15;4;0;693.951
8;15;4;1;686.423
8;15;4;2;681.268
8;15;4;3;674.247
8;15;4;4;450
8;15;4;5;450
8;15;4;6;450
8;15;4;7;450
8;15;4;8;450
8;15;5;0;695.965
8;15;5;1;688.976
8;15;5;2;662.154
8;15;5;3;623.481
8;15;5;4;450
8;15;5;5;450
8;15;5;6;450
8;15;5;7;450
8;15;5;8;450
8;16;0;0;697.788
8;16;0;1;686.63
8;16;0;2;692.386
8;16;0;3;682.109
8;16;0;4;450
8;16;0;5;450
8;16;0;6;450
8;16;0;7;450
8;16;0;8;450
8;16;1;0;699.051
8;16;1;1;692.985
8;16;1;2;682.608
8;16;1;3;695.81
8;16;1;4;450
8;16;1;5;450
8;16;1;6;450
8;16;1;7;450
8;16;1;8;450
8;16;2;0;699.64
8;16;2;1;695.774
8;16;2;2;691.913
8;16;2;3;692.399
8;16;2;4;450
8;16;2;5;450
8;16;2;6;450
8;16;2;7;450
8;16;2;8;450
8;16;3;0;699.92
8;16;3;1;699.784
8;16;3;2;699.333
8;16;3;3;700.242
8;16;3;4;450
8;16;3;5;450
8;16;3;6;450
8;16;3;7;450
8;16;3;8;450
8;16;4;0;704.202
8;16;4;1;692.92
8;16;4;2;699.37
8;16;4;3;690.732
8;16;4;4;450
8;16;4;5;450
8;16;4;6;450
8;16;4;7;450
8;16;4;8;450
8;16;5;0;706.433
8;16;5;1;706.465
8;16;5;2;678.67
8;16;5;3;694.112
8;16;5;4;450
8;16;5;5;450
8;16;5;6;450
8;16;5;7;450
8;16;5;8;450
8;17;0;0;714.497
8;17;0;1;707.487
8;17;0;2;710.866
8;17;0;3;706.698
8;17;0;4;450
8;17;0;5;450
8;17;0;6;450
8;17;0;7;450
8;17;0;8;450
8;17;1;0;721.633
8;17;1;1;712.706
8;17;1;2;710.99
8;17;1;3;713.623
8;17;1;4;450
8;17;1;5;450
8;17;1;6;450
8;17;1;7;450
8;17;1;8;450
8;17;2;0;720.691
8;17;2;1;717.316
8;17;2;2;708.315
8;17;2;3;710.607
8;17;2;4;450
8;17;2;5;450
8;17;2;6;450
8;17;2;7;450
8;17;2;8;450
8;17;3;0;718.824
8;17;3;1;713.297
8;17;3;2;708.079
8;17;3;3;703.676
8;17;3;4;450
8;17;3;5;450
8;17;3;6;450
8;17;3;7;450
8;17;3;8;450
8;17;4;0;727.961
8;17;4;1;710.829
8;17;4;2;718.254
8;17;4;3;710.01
8;17;4;4;450
8;17;4;5;450
8;17;4;6;450
8;17;4;7;450
8;17;4;8;450
8;17;5;0;721.617
8;17;5;1;730.655
8;17;5;2;714.901
8;17;5;3;698.3
8;17;5;4;450
8;17;5;5;450
8;17;5;6;450
8;17;5;7;450
8;17;5;8;450
8;18;0;0;721.961
8;18;0;1;728.289
8;18;0;2;725.367
8;18;0;3;646.955
8;18;0;4;450
8;18;0;5;450
8;18;0;6;450
8;18;0;7;450
8;18;0;8;450
8;18;1;0;734.118
8;18;1;1;738.004
8;18;1;2;738.721
8;18;1;3;722.468
8;18;1;4;450
8;18;1;5;450
8;18;1;6;450
8;18;1;7;450
8;18;1;8;450
8;18;2;0;736.814
8;18;2;1;732.905
8;18;2;2;737.86
8;18;2;3;731.74
8;18;2;4;450
8;18;2;5;450
8;18;2;6;450
8;18;2;7;450
8;18;2;8;450
8;18;3;0;734.876
8;18;3;1;728.602
8;18;3;2;731.335
8;18;3;3;730.865
8;18;3;4;450
8;18;3;5;450
8;18;3;6;450
8;18;3;7;450
8;18;3;8;450
8;18;4;0;734.867
8;18;4;1;734.532
8;18;4;2;731.937
8;18;4;3;733.491
8;18;4;4;450
8;18;4;5;450
8;18;4;6;450
8;18;4;7;450
8;18;4;8;450
8;18;5;0;728.946
8;18;5;1;740.137
8;18;5;2;709.784
8;18;5;3;705.501
8;18;5;4;450
8;18;5;5;450
8;18;5;6;450
8;18;5;7;450
8;18;5;8;450
8;19;0;0;699.491
8;19;0;1;740.279
8;19;0;2;718.212
8;19;0;3;749.234
8;19;0;4;450
8;19;0;5;450
8;19;0;6;450
8;19;0;7;450
8;19;0;8;450
8;19;1;0;748.276
8;19;1;1;731.056
8;19;1;2;743.337
8;19;1;3;748.615
8;19;1;4;450
8;19;1;5;450
8;19;1;6;450
8;19;1;7;450
8;19;1;8;450
8;19;2;0;713.376
8;19;2;1;742.078
8;19;2;2;664.132
8;19;2;3;740.619
8;19;2;4;450
8;19;2;5;450
8;19;2;6;450
8;19;2;7;450
8;19;2;8;450
8;19;3;0;753.158
8;19;3;1;751.22
8;19;3;2;748.658
8;19;3;3;747.613
8;19;3;4;450
8;19;3;5;450
8;19;3;6;450
8;19;3;7;450
8;19;3;8;450
8;19;4;0;744.036
8;19;4;1;744.59
8;19;4;2;739.484
8;19;4;3;746.223
8;19;4;4;450
8;19;4;5;450
8;19;4;6;450
8;19;4;7;450
8;19;4;8;450
8;19;5;0;748.614
8;19;5;1;745.181
8;19;5;2;656.226
8;19;5;3;741.53
8;19;5;4;450
8;19;5;5;450
8;19;5;6;450
8;19;5;7;450
8;19;5;8;450
8;20;0;0;450
8;20;0;1;450
8;20;0;2;450
8;20;0;3;450
8;20;0;4;450
8;20;0;5;450
8;20;0;6;450
8;20;0;7;450
8;20;0;8;450
8;20;1;0;529.797
8;20;1;1;450
8;20;1;2;613.646
8;20;1;3;450
8;20;1;4;450
8;20;1;5;450
8;20;1;6;450
8;20;1;7;450
8;20;1;8;450
8;20;2;0;755.554
8;20;2;1;681.512
8;20;2;2;642.642
8;20;2;3;450
8;20;2;4;450
8;20;2;5;450
8;20;2;6;450
8;20;2;7;450
8;20;2;8;450
8;20;3;0;751.963
8;20;3;1;753.665
8;20;3;2;759.489
8;20;3;3;751.913
8;20;3;4;450
8;20;3;5;450
8;20;3;6;450
8;20;3;7;450
8;20;3;8;450
8;20;4;0;757.044
8;20;4;1;759.217
8;20;4;2;751.751
8;20;4;3;737.923
8;20;4;4;450
8;20;4;5;450
8;20;4;6;450
8;20;4;7;450
8;20;4;8;450
8;20;5;0;733.447
8;20;5;1;753.502
8;20;5;2;747.887
8;20;5;3;713.82
8;20;5;4;450
8;20;5;5;450
8;20;5;6;450
8;20;5;7;450
8;20;5;8;450
9;0;0;0;516.598
9;0;0;1;513.688
9;0;0;2;505.28
9;0;0;3;494.223
9;0;0;4;490.667
9;0;0;5;530
9;0;0;6;530
9;0;0;7;530
9;0;0;8;530
9;0;1;0;506.098
9;0;1;1;504.125
9;0;1;2;495.35
9;0;1;3;491.13
9;0;1;4;488.727
9;0;1;5;524.872
9;0;1;6;524
9;0;1;7;524
9;0;1;8;524
9;0;2;0;501.124
9;0;2;1;498.703
9;0;2;2;492.55
9;0;2;3;482.751
9;0;2;4;481.309
9;0;2;5;517
9;0;2;6;517
9;0;2;7;517
9;0;2;8;517
9;0;3;0;493.379
9;0;3;1;493.295
9;0;3;2;489.108
9;0;3;3;479.989
9;0;3;4;473.976
9;0;3;5;513
9;0;3;6;514
9;0;3;7;514
9;0;3;8;514
9;0;4;0;502.941
9;0;4;1;500.355
9;0;4;2;505.174
9;0;4;3;489.081
9;0;4;4;485.656
9;0;4;5;514
9;0;4;6;515
9;0;4;7;515
9;0;4;8;515
9;0;5;0;508.574
9;0;5;1;519.541
9;0;5;2;517.771
9;0;5;3;517.268
9;0;5;4;499.345
9;0;5;5;519
9;0;5;6;520
9;0;5;7;520
9;0;5;8;520
9;1;0;0;517.466
9;1;0;1;507.668
9;1;0;2;504.247
9;1;0;3;497.535
9;1;0;4;490.55
9;1;0;5;530
9;1;0;6;530
9;1;0;7;530
9;1;0;8;530
9;1;1;0;508.628
9;1;1;1;506.464
9;1;1;2;497.821
9;1;1;3;490.891
9;1;1;4;488.28
9;1;1;5;523
9;1;1;6;524
9;1;1;7;524
9;1;1;8;524
9;1;2;0;504.726
9;1;2;1;506.526
9;1;2;2;490.241
9;1;2;3;482.36
9;1;2;4;479.776
9;1;2;5;518.315
9;1;2;6;518
9;1;2;7;519
9;1;2;8;518.371
9;1;3;0;497.553
9;1;3;1;504.264
9;1;3;2;495.739
9;1;3;3;490.471
9;1;3;4;480.064
9;1;3;5;517
9;1;3;6;518
9;1;3;7;518
9;1;3;8;518
9;1;4;0;504.558
9;1;4;1;514.608
9;1;4;2;519.587
9;1;4;3;508.756
9;1;4;4;489.469
9;1;4;5;520.338
9;1;4;6;524
9;1;4;7;524
9;1;4;8;524
9;1;5;0;528.218
9;1;5;1;528.527
9;1;5;2;542.104
9;1;5;3;532.82
9;1;5;4;521.413
9;1;5;5;531
9;1;5;6;531
9;1;5;7;532
9;1;5;8;531
9;2;0;0;516.426
9;2;0;1;515.829
9;2;0;2;503.879
9;2;0;3;495.967
9;2;0;4;491.857
9;2;0;5;530
9;2;0;6;530
9;2;0;7;530
9;2;0;8;531
9;2;1;0;507.782
9;2;1;1;507.47
9;2;1;2;498.992
9;2;1;3;490.907
9;2;1;4;484.745
9;2;1;5;524
9;2;1;6;525
9;2;1;7;526
9;2;1;8;526
9;2;2;0;503.229
9;2;2;1;504.504
9;2;2;2;494.402
9;2;2;3;491.361
9;2;2;4;483.388
9;2;2;5;522
9;2;2;6;524
9;2;2;7;524
9;2;2;8;524
9;2;3;0;508
9;2;3;1;507.784
9;2;3;2;501.701
9;2;3;3;506.244
9;2;3;4;486.412
9;2;3;5;527
9;2;3;6;528
9;2;3;7;528
9;2;3;8;528
9;2;4;0;523.922
9;2;4;1;521.858
9;2;4;2;525.791
9;2;4;3;522.055
9;2;4;4;511.013
9;2;4;5;536
9;2;4;6;536
9;2;4;7;536
9;2;4;8;536
9;2;5;0;534.049
9;2;5;1;540.363
9;2;5;2;546.34
9;2;5;3;552.502
9;2;5;4;530.966
9;2;5;5;545
9;2;5;6;545
9;2;5;7;545
9;2;5;8;545
9;3;0;0;517.547
9;3;0;1;509.85
9;3;0;2;506.939
9;3;0;3;500.154
9;3;0;4;493.897
9;3;0;5;531
9;3;0;6;533
9;3;0;7;534
9;3;0;8;534
9;3;1;0;508.528
9;3;1;1;528.723
9;3;1;2;506.498
9;3;1;3;498.215
9;3;1;4;495.307
9;3;1;5;529
9;3;1;6;532
9;3;1;7;532
9;3;1;8;532
9;3;2;0;510.603
9;3;2;1;511.307
9;3;2;2;509.504
9;3;2;3;499.156
9;3;2;4;492.44
9;3;2;5;533
9;3;2;6;535
9;3;2;7;533
9;3;2;8;533
9;3;3;0;539.364
9;3;3;1;516.776
9;3;3;2;521.966
9;3;3;3;505.824
9;3;3;4;500.835
9;3;3;5;541
9;3;3;6;542
9;3;3;7;541
9;3;3;8;536.424
9;3;4;0;540.548
9;3;4;1;532.236
9;3;4;2;535.672
9;3;4;3;539.24
9;3;4;4;522.189
9;3;4;5;551
9;3;4;6;551
9;3;4;7;551
9;3;4;8;551
9;3;5;0;548.542
9;3;5;1;549.311
9;3;5;2;551.702
9;3;5;3;553.443
9;3;5;4;546.644
9;3;5;5;560
9;3;5;6;560
9;3;5;7;560
9;3;5;8;560
9;4;0;0;518.673
9;4;0;1;516.331
9;4;0;2;507.836
9;4;0;3;501.234
9;4;0;4;497.657
9;4;0;5;538
9;4;0;6;543
9;4;0;7;541
9;4;0;8;547
9;4;1;0;525.503
9;4;1;1;520.065
9;4;1;2;507.806
9;4;1;3;511.207
9;4;1;4;505.07
9;4;1;5;540
9;4;1;6;545
9;4;1;7;541
9;4;1;8;538.255
9;4;2;0;523.554
9;4;2;1;523.812
9;4;2;2;519.655
9;4;2;3;508.807
9;4;2;4;530.356
9;4;2;5;547
9;4;2;6;550
9;4;2;7;547
9;4;2;8;547.887
9;4;3;0;541.805
9;4;3;1;536.723
9;4;3;2;536.076
9;4;3;3;528.058
9;4;3;4;516.477
9;4;3;5;557
9;4;3;6;558
9;4;3;7;557
9;4;3;8;549.125
9;4;4;0;557.252
9;4;4;1;552.684
9;4;4;2;546.687
9;4;4;3;541.949
9;4;4;4;541.37
9;4;4;5;566
9;4;4;6;567
9;4;4;7;566
9;4;4;8;566
9;4;5;0;569.166
9;4;5;1;551.797
9;4;5;2;554.033
9;4;5;3;565.951
9;4;5;4;560.042
9;4;5;5;574
9;4;5;6;574
9;4;5;7;574
9;4;5;8;574
9;5;0;0;527.903
9;5;0;1;523.977
9;5;0;2;517.646
9;5;0;3;508.786
9;5;0;4;516.757
9;5;0;5;554
9;5;0;6;557
9;5;0;7;554
9;5;0;8;557
9;5;1;0;539.987
9;5;1;1;551.456
9;5;1;2;526.153
9;5;1;3;525.922
9;5;1;4;532.25
9;5;1;5;557
9;5;1;6;562
9;5;1;7;556
9;5;1;8;558
9;5;2;0;548.827
9;5;2;1;553.218
9;5;2;2;535.346
9;5;2;3;540.713
9;5;2;4;540.579
9;5;2;5;565
9;5;2;6;568
9;5;2;7;563
9;5;2;8;564
9;5;3;0;558.374
9;5;3;1;560.485
9;5;3;2;559.217
9;5;3;3;547.646
9;5;3;4;550.252
9;5;3;5;574
9;5;3;6;575
9;5;3;7;573
9;5;3;8;573
9;5;4;0;570.966
9;5;4;1;567.614
9;5;4;2;569.301
9;5;4;3;555.145
9;5;4;4;563.836
9;5;4;5;582
9;5;4;6;583
9;5;4;7;581
9;5;4;8;581
9;5;5;0;578.747
9;5;5;1;580.532
9;5;5;2;569.688
9;5;5;3;574.743
9;5;5;4;574.24
9;5;5;5;589
9;5;5;6;590
9;5;5;7;589
9;5;5;8;589
9;6;0;0;534.178
9;6;0;1;549.434
9;6;0;2;547.997
9;6;0;3;526.643
9;6;0;4;530.003
9;6;0;5;571
9;6;0;6;579
9;6;0;7;572
9;6;0;8;571
9;6;1;0;558.454
9;6;1;1;571.678
9;6;1;2;555.948
9;6;1;3;555.89
9;6;1;4;557.236
9;6;1;5;578
9;6;1;6;580
9;6;1;7;574
9;6;1;8;574
9;6;2;0;567.301
9;6;2;1;557.748
9;6;2;2;569.264
9;6;2;3;563.498
9;6;2;4;548.008
9;6;2;5;586
9;6;2;6;585
9;6;2;7;581
9;6;2;8;579.49
9;6;3;0;592.719
9;6;3;1;575.41
9;6;3;2;577.379
9;6;3;3;570.07
9;6;3;4;552.404
9;6;3;5;593
9;6;3;6;592
9;6;3;7;589
9;6;3;8;595.811
9;6;4;0;583.274
9;6;4;1;576.046
9;6;4;2;569.217
9;6;4;3;566.933
9;6;4;4;571.598
9;6;4;5;599
9;6;4;6;600
9;6;4;7;598
9;6;4;8;598
9;6;5;0;598.654
9;6;5;1;591.89
9;6;5;2;594.473
9;6;5;3;594.779
9;6;5;4;588.642
9;6;5;5;606
9;6;5;6;607
9;6;5;7;605
9;6;5;8;605
9;7;0;0;563.645
9;7;0;1;570.933
9;7;0;2;560.563
9;7;0;3;556.747
9;7;0;4;569.057
9;7;0;5;600
9;7;0;6;593
9;7;0;7;599
9;7;0;8;603
9;7;1;0;580.61
9;7;1;1;569.652
9;7;1;2;566.921
9;7;1;3;567.903
9;7;1;4;579.685
9;7;1;5;601
9;7;1;6;598
9;7;1;7;599
9;7;1;8;604
9;7;2;0;578.367
9;7;2;1;582.646
9;7;2;2;580.507
9;7;2;3;577.147
9;7;2;4;583.406
9;7;2;5;606
9;7;2;6;606
9;7;2;7;602
9;7;2;8;596.632
9;7;3;0;599.349
9;7;3;1;589.199
9;7;3;2;592.984
9;7;3;3;584.851
9;7;3;4;568.939
9;7;3;5;612
9;7;3;6;613
9;7;3;7;609
9;7;3;8;611
9;7;4;0;600.22
9;7;4;1;601.625
9;7;4;2;605.912
9;7;4;3;591.81
9;7;4;4;589.411
9;7;4;5;618
9;7;4;6;619
9;7;4;7;616
9;7;4;8;612.835
9;7;5;0;609.066
9;7;5;1;606.158
9;7;5;2;595.981
9;7;5;3;595.81
9;7;5;4;606.135
9;7;5;5;625
9;7;5;6;625
9;7;5;7;623
9;7;5;8;623
9;8;0;0;587.529
9;8;0;1;582.718
9;8;0;2;585.54
9;8;0;3;576.72
9;8;0;4;575.183
9;8;0;5;634
9;8;0;6;632
9;8;0;7;619
9;8;0;8;615
9;8;1;0;598.274
9;8;1;1;609.092
9;8;1;2;590.292
9;8;1;3;596.795
9;8;1;4;596.309
9;8;1;5;631
9;8;1;6;629
9;8;1;7;619
9;8;1;8;617
9;8;2;0;614.597
9;8;2;1;613.465
9;8;2;2;597.231
9;8;2;3;576.631
9;8;2;4;601.846
9;8;2;5;629
9;8;2;6;628
9;8;2;7;623
9;8;2;8;590.609
9;8;3;0;619.949
9;8;3;1;610.915
9;8;3;2;598.013
9;8;3;3;599.335
9;8;3;4;600.731
9;8;3;5;633
9;8;3;6;632
9;8;3;7;630
9;8;3;8;623.002
9;8;4;0;617.752
9;8;4;1;628.04
9;8;4;2;613.128
9;8;4;3;609.028
9;8;4;4;606.704
9;8;4;5;640.588
9;8;4;6;636
9;8;4;7;637
9;8;4;8;636.647
9;8;5;0;632.041
9;8;5;1;622.702
9;8;5;2;623.4
9;8;5;3;623.86
9;8;5;4;620.079
9;8;5;5;644
9;8;5;6;641
9;8;5;7;642
9;8;5;8;642
9;9;0;0;618.688
9;9;0;1;609.065
9;9;0;2;604.717
9;9;0;3;608.44
9;9;0;4;607.103
9;9;0;5;652
9;9;0;6;660
9;9;0;7;651
9;9;0;8;647
9;9;1;0;626.492
9;9;1;1;628.035
9;9;1;2;625.842
9;9;1;3;605.288
9;9;1;4;612.639
9;9;1;5;650
9;9;1;6;657
9;9;1;7;649
9;9;1;8;647
9;9;2;0;627.129
9;9;2;1;632.543
9;9;2;2;613.838
9;9;2;3;611.697
9;9;2;4;614.001
9;9;2;5;650
9;9;2;6;655
9;9;2;7;649
9;9;2;8;641.985
9;9;3;0;634.46
9;9;3;1;632.471
9;9;3;2;631.074
9;9;3;3;632.297
9;9;3;4;631.561
9;9;3;5;654
9;9;3;6;654
9;9;3;7;651
9;9;3;8;633.569
9;9;4;0;641.5
9;9;4;1;638.406
9;9;4;2;640.048
9;9;4;3;617.624
9;9;4;4;632.976
9;9;4;5;658
9;9;4;6;655
9;9;4;7;654
9;9;4;8;635.38
9;9;5;0;643.688
9;9;5;1;642.488
9;9;5;2;630.961
9;9;5;3;633.801
9;9;5;4;642.509
9;9;5;5;662
9;9;5;6;659
9;9;5;7;658
9;9;5;8;658
9;10;0;0;640.606
9;10;0;1;648.177
9;10;0;2;627.326
9;10;0;3;629.32
9;10;0;4;626.261
9;10;0;5;681
9;10;0;6;680
9;10;0;7;670
9;10;0;8;672
9;10;1;0;652.792
9;10;1;1;650.553
9;10;1;2;645.822
9;10;1;3;640.028
9;10;1;4;636.121
9;10;1;5;679
9;10;1;6;678
9;10;1;7;668
9;10;1;8;670
9;10;2;0;646.56
9;10;2;1;659.935
9;10;2;2;651.095
9;10;2;3;635.079
9;10;2;4;637.539
9;10;2;5;676
9;10;2;6;676
9;10;2;7;667
9;10;2;8;670
9;10;3;0;662.331
9;10;3;1;652.205
9;10;3;2;649.568
9;10;3;3;649.959
9;10;3;4;641.634
9;10;3;5;675
9;10;3;6;674
9;10;3;7;668
9;10;3;8;669.362
9;10;4;0;659.852
9;10;4;1;669.374
9;10;4;2;643.884
9;10;4;3;647.013
9;10;4;4;647.738
9;10;4;5;676
9;10;4;6;675
9;10;4;7;670
9;10;4;8;670.521
9;10;5;0;658.629
9;10;5;1;668.486
9;10;5;2;654.398
9;10;5;3;655.271
9;10;5;4;659.597
9;10;5;5;678
9;10;5;6;678
9;10;5;7;673
9;10;5;8;674
9;11;0;0;664.368
9;11;0;1;662.4
9;11;0;2;658.186
9;11;0;3;656.446
9;11;0;4;645.823
9;11;0;5;705
9;11;0;6;702
9;11;0;7;694
9;11;0;8;700
9;11;1;0;659.152
9;11;1;1;673.378
9;11;1;2;656.267
9;11;1;3;656.152
9;11;1;4;643.429
9;11;1;5;703
9;11;1;6;701
9;11;1;7;692
9;11;1;8;684.911
9;11;2;0;663.414
9;11;2;1;669.926
9;11;2;2;660.47
9;11;2;3;664.807
9;11;2;4;651.031
9;11;2;5;702
9;11;2;6;699
9;11;2;7;690
9;11;2;8;655.531
9;11;3;0;661.188
9;11;3;1;668.6
9;11;3;2;657.002
9;11;3;3;663.574
9;11;3;4;655.18
9;11;3;5;701
9;11;3;6;697
9;11;3;7;689
9;11;3;8;681.383
9;11;4;0;676.652
9;11;4;1;674.415
9;11;4;2;658.761
9;11;4;3;672.578
9;11;4;4;671.312
9;11;4;5;699
9;11;4;6;697
9;11;4;7;690
9;11;4;8;694.191
9;11;5;0;684.145
9;11;5;1;675.007
9;11;5;2;679.549
9;11;5;3;679.757
9;11;5;4;692.15
9;11;5;5;699
9;11;5;6;698
9;11;5;7;691
9;11;5;8;695
9;12;0;0;684.202
9;12;0;1;681.36
9;12;0;2;672.685
9;12;0;3;668.439
9;12;0;4;671.263
9;12;0;5;722
9;12;0;6;725
9;12;0;7;720
9;12;0;8;712
9;12;1;0;690.115
9;12;1;1;699.87
9;12;1;2;680.553
9;12;1;3;686.665
9;12;1;4;679.072
9;12;1;5;721
9;12;1;6;724
9;12;1;7;719
9;12;1;8;711
9;12;2;0;689.137
9;12;2;1;678.651
9;12;2;2;680.024
9;12;2;3;672.561
9;12;2;4;676.561
9;12;2;5;720
9;12;2;6;723
9;12;2;7;717
9;12;2;8;704.927
9;12;3;0;701.068
9;12;3;1;687.683
9;12;3;2;680.09
9;12;3;3;689.257
9;12;3;4;679.403
9;12;3;5;719
9;12;3;6;722
9;12;3;7;716
9;12;3;8;706.021
9;12;4;0;697.287
9;12;4;1;687.547
9;12;4;2;691.312
9;12;4;3;683.004
9;12;4;4;680.94
9;12;4;5;718
9;12;4;6;721
9;12;4;7;715
9;12;4;8;695.263
9;12;5;0;700.314
9;12;5;1;703.364
9;12;5;2;696.534
9;12;5;3;693.925
9;12;5;4;680.016
9;12;5;5;718
9;12;5;6;720
9;12;5;7;714
9;12;5;8;709
9;13;0;0;698.782
9;13;0;1;700.642
9;13;0;2;694.144
9;13;0;3;703.522
9;13;0;4;691.337
9;13;0;5;744
9;13;0;6;737
9;13;0;7;734
9;13;0;8;739
9;13;1;0;706.574
9;13;1;1;701.692
9;13;1;2;705.923
9;13;1;3;700.554
9;13;1;4;693.504
9;13;1;5;743
9;13;1;6;736
9;13;1;7;733
9;13;1;8;738
9;13;2;0;708.999
9;13;2;1;706.476
9;13;2;2;710.839
9;13;2;3;697.243
9;13;2;4;699.205
9;13;2;5;742
9;13;2;6;734
9;13;2;7;732
9;13;2;8;737
9;13;3;0;709.52
9;13;3;1;707.805
9;13;3;2;700.073
9;13;3;3;699.893
9;13;3;4;697.831
9;13;3;5;741
9;13;3;6;733
9;13;3;7;731
9;13;3;8;736
9;13;4;0;721.528
9;13;4;1;713.788
9;13;4;2;706.035
9;13;4;3;716.053
9;13;4;4;701.25
9;13;4;5;741
9;13;4;6;732
9;13;4;7;730
9;13;4;8;729.742
9;13;5;0;709.44
9;13;5;1;712.055
9;13;5;2;709.725
9;13;5;3;695.941
9;13;5;4;716.048
9;13;5;5;740
9;13;5;6;732
9;13;5;7;729
9;13;5;8;718.276
9;14;0;0;725.091
9;14;0;1;708.406
9;14;0;2;719.371
9;14;0;3;705.329
9;14;0;4;705.853
9;14;0;5;757
9;14;0;6;763
9;14;0;7;761
9;14;0;8;744
9;14;1;0;728.841
9;14;1;1;719.26
9;14;1;2;714.653
9;14;1;3;717.397
9;14;1;4;710.95
9;14;1;5;756
9;14;1;6;762
9;14;1;7;760
9;14;1;8;742
9;14;2;0;719.262
9;14;2;1;732.614
9;14;2;2;720.382
9;14;2;3;711.194
9;14;2;4;715.529
9;14;2;5;736.121
9;14;2;6;762
9;14;2;7;759
9;14;2;8;741
9;14;3;0;730.044
9;14;3;1;735.291
9;14;3;2;724.643
9;14;3;3;711.478
9;14;3;4;719.274
9;14;3;5;754
9;14;3;6;761
9;14;3;7;759
9;14;3;8;740
9;14;4;0;723.358
9;14;4;1;730.295
9;14;4;2;727.723
9;14;4;3;723.99
9;14;4;4;724.176
9;14;4;5;753
9;14;4;6;761
9;14;4;7;759
9;14;4;8;740
9;14;5;0;726.814
9;14;5;1;735.321
9;14;5;2;729.638
9;14;5;3;727.538
9;14;5;4;717.166
9;14;5;5;753
9;14;5;6;761
9;14;5;7;758
9;14;5;8;740
9;15;0;0;745.716
9;15;0;1;731.445
9;15;0;2;747.356
9;15;0;3;732.689
9;15;0;4;724.802
9;15;0;5;772
9;15;0;6;774
9;15;0;7;766
9;15;0;8;766
9;15;1;0;738.649
9;15;1;1;734.48
9;15;1;2;731.356
9;15;1;3;729.393
9;15;1;4;717.017
9;15;1;5;772
9;15;1;6;774
9;15;1;7;766
9;15;1;8;765
9;15;2;0;742.783
9;15;2;1;741.051
9;15;2;2;733.954
9;15;2;3;716.261
9;15;2;4;731.473
9;15;2;5;771
9;15;2;6;773
9;15;2;7;765
9;15;2;8;765
9;15;3;0;736.106
9;15;3;1;745.088
9;15;3;2;743.981
9;15;3;3;729.359
9;15;3;4;724.802
9;15;3;5;771
9;15;3;6;773
9;15;3;7;765
9;15;3;8;764
9;15;4;0;741.048
9;15;4;1;742.08
9;15;4;2;735.227
9;15;4;3;742.08
9;15;4;4;725.058
9;15;4;5;770
9;15;4;6;773
9;15;4;7;764
9;15;4;8;763
9;15;5;0;745.364
9;15;5;1;735.73
9;15;5;2;741.496
9;15;5;3;734.338
9;15;5;4;752.067
9;15;5;5;770
9;15;5;6;773
9;15;5;7;764
9;15;5;8;763
9;16;0;0;750.846
