t;iL;iG;iSd;slope
8;10;5;6;450
8;10;5;7;450
8;10;5;8;450
8;11;0;0;571.753
8;11;0;1;568.583
8;11;0;2;562.84
8;11;0;3;563.932
8;11;0;4;450
8;11;0;5;450
8;11;0;6;450
8;11;0;7;450
8;11;0;8;450
8;11;1;0;593.676
8;11;1;1;572.441
8;11;1;2;582.634
8;11;1;3;563.349
8;11;1;4;450
8;11;1;5;450
8;11;1;6;450
8;11;1;7;450
8;11;1;8;450
8;11;2;0;590.745
8;11;2;1;570.053
8;11;2;2;591.007
8;11;2;3;585.657
8;11;2;4;450
8;11;2;5;450
8;11;2;6;450
8;11;2;7;450
8;11;2;8;450
8;11;3;0;607.138
8;11;3;1;600.083
8;11;3;2;591.978
8;11;3;3;582.821
8;11;3;4;450
8;11;3;5;450
8;11;3;6;450
8;11;3;7;450
8;11;3;8;450
8;11;4;0;605.528
8;11;4;1;607.4
8;11;4;2;600.82
8;11;4;3;600.723
8;11;4;4;450
8;11;4;5;450
8;11;4;6;450
8;11;4;7;450
8;11;4;8;620.711
8;11;5;0;613.146
8;11;5;1;601.863
8;11;5;2;607.175
8;11;5;3;600.392
8;11;5;4;450
8;11;5;5;450
8;11;5;6;450
8;11;5;7;450
8;11;5;8;538.805
8;12;0;0;603.883
8;12;0;1;600.977
8;12;0;2;575.164
8;12;0;3;582.941
8;12;0;4;450
8;12;0;5;450
8;12;0;6;450
8;12;0;7;450
8;12;0;8;450
8;12;1;0;604.222
8;12;1;1;601.635
8;12;1;2;595.364
8;12;1;3;594.544
8;12;1;4;450
8;12;1;5;450
8;12;1;6;450
8;12;1;7;450
8;12;1;8;450
8;12;2;0;622.593
8;12;2;1;615.797
8;12;2;2;603.688
8;12;2;3;606.906
8;12;2;4;450
8;12;2;5;450
8;12;2;6;450
8;12;2;7;450
8;12;2;8;450
8;12;3;0;623.626
8;12;3;1;617.199
8;12;3;2;608.143
8;12;3;3;602.149
8;12;3;4;450
8;12;3;5;450
8;12;3;6;450
8;12;3;7;450
8;12;3;8;450
8;12;4;0;629.133
8;12;4;1;625.433
8;12;4;2;602.259
8;12;4;3;611.619
8;12;4;4;450
8;12;4;5;450
8;12;4;6;450
8;12;4;7;450
8;12;4;8;450
8;12;5;0;629.867
8;12;5;1;616.342
8;12;5;2;612.318
8;12;5;3;627.871
8;12;5;4;450
8;12;5;5;450
8;12;5;6;450
8;12;5;7;450
8;12;5;8;450
8;13;0;0;614.212
8;13;0;1;624.351
8;13;0;2;611.631
8;13;0;3;624.366
8;13;0;4;450
8;13;0;5;450
8;13;0;6;450
8;13;0;7;450
8;13;0;8;508.525
8;13;1;0;634.317
8;13;1;1;622.166
8;13;1;2;618.556
8;13;1;3;613.576
8;13;1;4;450
8;13;1;5;450
8;13;1;6;450
8;13;1;7;450
8;13;1;8;450
8;13;2;0;637.515
8;13;2;1;621.178
8;13;2;2;637.788
8;13;2;3;632.204
8;13;2;4;450
8;13;2;5;450
8;13;2;6;450
8;13;2;7;450
8;13;2;8;450
8;13;3;0;629.467
8;13;3;1;641.028
8;13;3;2;626.154
8;13;3;3;618.031
8;13;3;4;450
8;13;3;5;450
8;13;3;6;450
8;13;3;7;450
8;13;3;8;450
8;13;4;0;645.679
8;13;4;1;636.021
8;13;4;2;631.395
8;13;4;3;633.06
8;13;4;4;450
8;13;4;5;450
8;13;4;6;450
8;13;4;7;450
8;13;4;8;450
8;13;5;0;649.928
8;13;5;1;644.037
8;13;5;2;645.972
8;13;5;3;644.226
8;13;5;4;450
8;13;5;5;450
8;13;5;6;450
8;13;5;7;450
8;13;5;8;450
8;14;0;0;665.703
8;14;0;1;637.083
8;14;0;2;643.653
8;14;0;3;643.503
8;14;0;4;450
8;14;0;5;450
8;14;0;6;450
8;14;0;7;450
8;14;0;8;450
8;14;1;0;648.78
8;14;1;1;649.058
8;14;1;2;644.824
8;14;1;3;630.894
8;14;1;4;450
8;14;1;5;450
8;14;1;6;450
8;14;1;7;450
8;14;1;8;450
8;14;2;0;650.998
8;14;2;1;648.057
8;14;2;2;636.522
8;14;2;3;641.318
8;14;2;4;450
8;14;2;5;450
8;14;2;6;450
8;14;2;7;450
8;14;2;8;450
8;14;3;0;659.724
8;14;3;1;659.848
8;14;3;2;660.383
8;14;3;3;651.955
8;14;3;4;450
8;14;3;5;450
8;14;3;6;450
8;14;3;7;450
8;14;3;8;450
8;14;4;0;662.52
8;14;4;1;656.371
8;14;4;2;654.914
8;14;4;3;647.48
8;14;4;4;450
8;14;4;5;450
8;14;4;6;450
8;14;4;7;450
8;14;4;8;536.675
8;14;5;0;663.822
8;14;5;1;658.854
8;14;5;2;646.853
8;14;5;3;668.268
8;14;5;4;450
8;14;5;5;450
8;14;5;6;450
8;14;5;7;450
8;14;5;8;531.19
8;15;0;0;666.044
8;15;0;1;671.782
8;15;0;2;652.01
8;15;0;3;649.607
8;15;0;4;450
8;15;0;5;450
8;15;0;6;450
8;15;0;7;450
8;15;0;8;450
8;15;1;0;674.078
8;15;1;1;675.239
8;15;1;2;666.4
8;15;1;3;673.169
8;15;1;4;450
8;15;1;5;450
8;15;1;6;450
8;15;1;7;450
8;15;1;8;450
8;15;2;0;679.543
8;15;2;1;663.995
8;15;2;2;672.379
8;15;2;3;656.126
8;15;2;4;450
8;15;2;5;450
8;15;2;6;450
8;15;2;7;450
8;15;2;8;450
8;15;3;0;683.119
8;15;3;1;678.47
8;15;3;2;676.012
8;15;3;3;654.194
8;15;3;4;450
8;15;3;5;450
8;15;3;6;450
8;15;3;7;450
8;15;3;8;450
8;15;4;0;672.41
8;15;4;1;686.646
8;15;4;2;667.776
8;15;4;3;670.626
8;15;4;4;450
8;15;4;5;450
8;15;4;6;450
8;15;4;7;450
8;15;4;8;450
8;15;5;0;678.713
8;15;5;1;682.424
8;15;5;2;666.388
8;15;5;3;684.49
8;15;5;4;450
8;15;5;5;450
8;15;5;6;450
8;15;5;7;450
8;15;5;8;450
8;16;0;0;691.305
8;16;0;1;689.321
8;16;0;2;675.823
8;16;0;3;667.067
8;16;0;4;450
8;16;0;5;450
8;16;0;6;450
8;16;0;7;450
8;16;0;8;450
8;16;1;0;692.134
8;16;1;1;682.031
8;16;1;2;688.709
8;16;1;3;677.268
8;16;1;4;450
8;16;1;5;450
8;16;1;6;450
8;16;1;7;450
8;16;1;8;450
8;16;2;0;693.984
8;16;2;1;689.012
8;16;2;2;693.38
8;16;2;3;692.114
8;16;2;4;450
8;16;2;5;450
8;16;2;6;450
8;16;2;7;450
8;16;2;8;450
8;16;3;0;692.921
8;16;3;1;694.689
8;16;3;2;694.482
8;16;3;3;688.862
8;16;3;4;450
8;16;3;5;450
8;16;3;6;450
8;16;3;7;450
8;16;3;8;450
8;16;4;0;699.092
8;16;4;1;705.745
8;16;4;2;691.035
8;16;4;3;682.744
8;16;4;4;450
8;16;4;5;450
8;16;4;6;450
8;16;4;7;450
8;16;4;8;450
8;16;5;0;699.129
8;16;5;1;691.315
8;16;5;2;701.501
8;16;5;3;690.495
8;16;5;4;450
8;16;5;5;450
8;16;5;6;450
8;16;5;7;450
8;16;5;8;450
8;17;0;0;695.83
8;17;0;1;709.47
8;17;0;2;698.088
8;17;0;3;702.193
8;17;0;4;450
8;17;0;5;450
8;17;0;6;450
8;17;0;7;450
8;17;0;8;450
8;17;1;0;703.906
8;17;1;1;703.433
8;17;1;2;708.602
8;17;1;3;697.542
8;17;1;4;450
8;17;1;5;450
8;17;1;6;450
8;17;1;7;450
8;17;1;8;450
8;17;2;0;697.124
8;17;2;1;708.943
8;17;2;2;698.249
8;17;2;3;703.485
8;17;2;4;531.458
8;17;2;5;450
8;17;2;6;450
8;17;2;7;450
8;17;2;8;450
8;17;3;0;719.251
8;17;3;1;710.796
8;17;3;2;710.495
8;17;3;3;708.594
8;17;3;4;450
8;17;3;5;450
8;17;3;6;450
8;17;3;7;450
8;17;3;8;450
8;17;4;0;724.105
8;17;4;1;705.802
8;17;4;2;723.549
8;17;4;3;703.636
8;17;4;4;450
8;17;4;5;450
8;17;4;6;450
8;17;4;7;450
8;17;4;8;450
8;17;5;0;722.585
8;17;5;1;707.685
8;17;5;2;719.315
8;17;5;3;702.399
8;17;5;4;450
8;17;5;5;450
8;17;5;6;450
8;17;5;7;450
8;17;5;8;450
8;18;0;0;688.448
8;18;0;1;724.118
8;18;0;2;706.374
8;18;0;3;708.991
8;18;0;4;450
8;18;0;5;450
8;18;0;6;450
8;18;0;7;450
8;18;0;8;450
8;18;1;0;721.715
8;18;1;1;716.579
8;18;1;2;715.993
8;18;1;3;711.878
8;18;1;4;450
8;18;1;5;450
8;18;1;6;450
8;18;1;7;450
8;18;1;8;450
8;18;2;0;734.182
8;18;2;1;722.013
8;18;2;2;728.079
8;18;2;3;719.404
8;18;2;4;450
8;18;2;5;450
8;18;2;6;450
8;18;2;7;450
8;18;2;8;450
8;18;3;0;728.128
8;18;3;1;721.778
8;18;3;2;723.552
8;18;3;3;710.363
8;18;3;4;450
8;18;3;5;450
8;18;3;6;450
8;18;3;7;450
8;18;3;8;450
8;18;4;0;730.546
8;18;4;1;729.629
8;18;4;2;721.722
8;18;4;3;714.342
8;18;4;4;450
8;18;4;5;450
8;18;4;6;450
8;18;4;7;450
8;18;4;8;450
8;18;5;0;733.149
8;18;5;1;731.401
8;18;5;2;697.905
8;18;5;3;727.53
8;18;5;4;450
8;18;5;5;450
8;18;5;6;450
8;18;5;7;450
8;18;5;8;450
8;19;0;0;739.335
8;19;0;1;721.418
8;19;0;2;679.475
8;19;0;3;722.582
8;19;0;4;450
8;19;0;5;450
8;19;0;6;450
8;19;0;7;450
8;19;0;8;450
8;19;1;0;737.418
8;19;1;1;752.877
8;19;1;2;742.666
8;19;1;3;718.016
8;19;1;4;450
8;19;1;5;450
8;19;1;6;450
8;19;1;7;450
8;19;1;8;450
8;19;2;0;748.025
8;19;2;1;741.979
8;19;2;2;731.614
8;19;2;3;731.236
8;19;2;4;450
8;19;2;5;450
8;19;2;6;450
8;19;2;7;450
8;19;2;8;450
8;19;3;0;742.713
8;19;3;1;741.534
8;19;3;2;737.018
8;19;3;3;732.982
8;19;3;4;450
8;19;3;5;450
8;19;3;6;450
8;19;3;7;450
8;19;3;8;450
8;19;4;0;745.423
8;19;4;1;745.222
8;19;4;2;738.123
8;19;4;3;729.678
8;19;4;4;450
8;19;4;5;450
8;19;4;6;450
8;19;4;7;450
8;19;4;8;450
8;19;5;0;728.135
8;19;5;1;711.005
8;19;5;2;733.735
8;19;5;3;707.319
8;19;5;4;450
8;19;5;5;450
8;19;5;6;450
8;19;5;7;450
8;19;5;8;450
8;20;0;0;450
8;20;0;1;450
8;20;0;2;450
8;20;0;3;450
8;20;0;4;450
8;20;0;5;450
8;20;0;6;450
8;20;0;7;450
8;20;0;8;450
8;20;1;0;450
8;20;1;1;614.954
8;20;1;2;450
8;20;1;3;545.768
8;20;1;4;450
8;20;1;5;450
8;20;1;6;450
8;20;1;7;450
8;20;1;8;450
8;20;2;0;605.867
8;20;2;1;734.251
8;20;2;2;723.408
8;20;2;3;683.28
8;20;2;4;450
8;20;2;5;450
8;20;2;6;450
8;20;2;7;450
8;20;2;8;450
8;20;3;0;744.231
8;20;3;1;754.547
8;20;3;2;747.846
8;20;3;3;739.669
8;20;3;4;450
8;20;3;5;450
8;20;3;6;450
8;20;3;7;450
8;20;3;8;450
8;20;4;0;751.232
8;20;4;1;755.12
8;20;4;2;746.675
8;20;4;3;740.831
8;20;4;4;544.656
8;20;4;5;450
8;20;4;6;450
8;20;4;7;450
8;20;4;8;450
8;20;5;0;749.997
8;20;5;1;746.731
8;20;5;2;740.771
8;20;5;3;681.103
8;20;5;4;450
8;20;5;5;450
8;20;5;6;450
8;20;5;7;450
8;20;5;8;450
9;0;0;0;508.527
9;0;0;1;502.376
9;0;0;2;500.571
9;0;0;3;488.317
9;0;0;4;486.785
9;0;0;5;503.277
9;0;0;6;530
9;0;0;7;530
9;0;0;8;530
9;0;1;0;498.147
9;0;1;1;497.229
9;0;1;2;487.513
9;0;1;3;480.442
9;0;1;4;478.663
9;0;1;5;518.964
9;0;1;6;524
9;0;1;7;524
9;0;1;8;524
9;0;2;0;491.002
9;0;2;1;488.054
9;0;2;2;485.249
9;0;2;3;475.728
9;0;2;4;470.919
9;0;2;5;517
9;0;2;6;517
9;0;2;7;517
9;0;2;8;517
9;0;3;0;484.561
9;0;3;1;502.671
9;0;3;2;484.041
9;0;3;3;473.561
9;0;3;4;467.891
9;0;3;5;513
9;0;3;6;514
9;0;3;7;514
9;0;3;8;514
9;0;4;0;494.062
9;0;4;1;498.519
9;0;4;2;499.931
9;0;4;3;490.535
9;0;4;4;485.78
9;0;4;5;514
9;0;4;6;515
9;0;4;7;515
9;0;4;8;515
9;0;5;0;519.713
9;0;5;1;516.48
9;0;5;2;523
9;0;5;3;521
9;0;5;4;513.18
9;0;5;5;519
9;0;5;6;520
9;0;5;7;520
9;0;5;8;520
9;1;0;0;507.857
9;1;0;1;505.854
9;1;0;2;498.883
9;1;0;3;489.38
9;1;0;4;486.704
9;1;0;5;515.814
9;1;0;6;530
9;1;0;7;530
9;1;0;8;530
9;1;1;0;500.055
9;1;1;1;496.923
9;1;1;2;492.453
9;1;1;3;481.401
9;1;1;4;479.255
9;1;1;5;523
9;1;1;6;524
9;1;1;7;524
9;1;1;8;524
9;1;2;0;493.613
9;1;2;1;490.948
9;1;2;2;487.076
9;1;2;3;475.341
9;1;2;4;474.478
9;1;2;5;518
9;1;2;6;518
9;1;2;7;519
9;1;2;8;518.344
9;1;3;0;487.022
9;1;3;1;509.096
9;1;3;2;486.939
9;1;3;3;476.727
9;1;3;4;471.551
9;1;3;5;517
9;1;3;6;518
9;1;3;7;518
9;1;3;8;518
9;1;4;0;504.995
9;1;4;1;494.726
9;1;4;2;514.333
9;1;4;3;503.566
9;1;4;4;491.807
9;1;4;5;523
9;1;4;6;524
9;1;4;7;524
9;1;4;8;524
9;1;5;0;524.413
9;1;5;1;524.332
9;1;5;2;532.543
9;1;5;3;520.663
9;1;5;4;518.689
9;1;5;5;531
9;1;5;6;531
9;1;5;7;532
9;1;5;8;531
9;2;0;0;509.488
9;2;0;1;504.293
9;2;0;2;497.671
9;2;0;3;489.133
9;2;0;4;485.411
9;2;0;5;530
9;2;0;6;530
9;2;0;7;530
9;2;0;8;531
9;2;1;0;501.941
9;2;1;1;495.822
9;2;1;2;491.926
9;2;1;3;482.54
9;2;1;4;479.027
9;2;1;5;524
9;2;1;6;525
9;2;1;7;526
9;2;1;8;526
9;2;2;0;496.058
9;2;2;1;489.256
9;2;2;2;491.317
9;2;2;3;490.494
9;2;2;4;476.005
9;2;2;5;519.021
9;2;2;6;524
9;2;2;7;524
9;2;2;8;521.534
9;2;3;0;494.731
9;2;3;1;495.94
9;2;3;2;494.919
9;2;3;3;491.73
9;2;3;4;489.232
9;2;3;5;527
9;2;3;6;528
9;2;3;7;528
9;2;3;8;528
9;2;4;0;516.736
9;2;4;1;515.898
9;2;4;2;517.143
9;2;4;3;509.568
9;2;4;4;499.262
9;2;4;5;536
9;2;4;6;536
9;2;4;7;536
9;2;4;8;536
9;2;5;0;528.9
9;2;5;1;538.549
9;2;5;2;533.525
9;2;5;3;534.44
9;2;5;4;528.163
9;2;5;5;545
9;2;5;6;545
9;2;5;7;545
9;2;5;8;545
9;3;0;0;507.948
9;3;0;1;511.056
9;3;0;2;500.709
9;3;0;3;490.432
9;3;0;4;485.422
9;3;0;5;531
9;3;0;6;533
9;3;0;7;534
9;3;0;8;534
9;3;1;0;504.507
9;3;1;1;505.222
9;3;1;2;495.464
9;3;1;3;487.053
9;3;1;4;483.389
9;3;1;5;529
9;3;1;6;532
9;3;1;7;532
9;3;1;8;532
9;3;2;0;512.814
9;3;2;1;499.936
9;3;2;2;495.146
9;3;2;3;488.336
9;3;2;4;487.017
9;3;2;5;527.02
9;3;2;6;535
9;3;2;7;533
9;3;2;8;535.741
9;3;3;0;522.001
9;3;3;1;524.987
9;3;3;2;506.935
9;3;3;3;501.26
9;3;3;4;494.335
9;3;3;5;541
9;3;3;6;542
9;3;3;7;541
9;3;3;8;541
9;3;4;0;525.38
9;3;4;1;540.982
9;3;4;2;527.27
9;3;4;3;515.942
9;3;4;4;520.24
9;3;4;5;551
9;3;4;6;551
9;3;4;7;551
9;3;4;8;551
9;3;5;0;545.207
9;3;5;1;542.34
9;3;5;2;552.593
9;3;5;3;537.639
9;3;5;4;534.337
9;3;5;5;560
9;3;5;6;560
9;3;5;7;560
9;3;5;8;560
9;4;0;0;513.28
9;4;0;1;506.317
9;4;0;2;507.697
9;4;0;3;492.678
9;4;0;4;486.563
9;4;0;5;538
9;4;0;6;543
9;4;0;7;541
9;4;0;8;545.867
9;4;1;0;513.514
9;4;1;1;511.891
9;4;1;2;513.989
9;4;1;3;494.638
9;4;1;4;489.845
9;4;1;5;540
9;4;1;6;545
9;4;1;7;541
9;4;1;8;552.633
9;4;2;0;527.004
9;4;2;1;524.714
9;4;2;2;507.867
9;4;2;3;509.561
9;4;2;4;507.278
9;4;2;5;547
9;4;2;6;550
9;4;2;7;547
9;4;2;8;549
9;4;3;0;535.34
9;4;3;1;530.86
9;4;3;2;533.45
9;4;3;3;511.507
9;4;3;4;514.504
9;4;3;5;557
9;4;3;6;558
9;4;3;7;557
9;4;3;8;562.48
9;4;4;0;553.864
9;4;4;1;545.543
9;4;4;2;540.743
9;4;4;3;541.632
9;4;4;4;528.61
9;4;4;5;566
9;4;4;6;567
9;4;4;7;566
9;4;4;8;566
9;4;5;0;562.268
9;4;5;1;552.376
9;4;5;2;552.375
9;4;5;3;551.184
9;4;5;4;553.985
9;4;5;5;574
9;4;5;6;574
9;4;5;7;574
9;4;5;8;569.022
9;5;0;0;518.951
9;5;0;1;513.065
9;5;0;2;511.143
9;5;0;3;508.399
9;5;0;4;499.849
9;5;0;5;544.106
9;5;0;6;557
9;5;0;7;554
9;5;0;8;557
9;5;1;0;528.023
9;5;1;1;524.027
9;5;1;2;525.714
9;5;1;3;512.538
9;5;1;4;525.174
9;5;1;5;557
9;5;1;6;562
9;5;1;7;556
9;5;1;8;556.62
9;5;2;0;535.389
9;5;2;1;538.364
9;5;2;2;531.763
9;5;2;3;521.87
9;5;2;4;530.25
9;5;2;5;565
9;5;2;6;568
9;5;2;7;563
9;5;2;8;562.412
9;5;3;0;558.411
9;5;3;1;550.769
9;5;3;2;550.61
9;5;3;3;530.125
9;5;3;4;542.543
9;5;3;5;574
9;5;3;6;575
9;5;3;7;573
9;5;3;8;573
9;5;4;0;567.367
9;5;4;1;559.206
9;5;4;2;563.736
9;5;4;3;558.891
9;5;4;4;550.389
9;5;4;5;582
9;5;4;6;583
9;5;4;7;581
9;5;4;8;595.037
9;5;5;0;576.221
9;5;5;1;575.947
9;5;5;2;562.911
9;5;5;3;579.409
9;5;5;4;567.49
9;5;5;5;589
9;5;5;6;590
9;5;5;7;589
9;5;5;8;589
9;6;0;0;538.541
9;6;0;1;530.941
9;6;0;2;516.55
9;6;0;3;531.223
9;6;0;4;529.042
9;6;0;5;571
9;6;0;6;579
9;6;0;7;572
9;6;0;8;571
9;6;1;0;563.45
9;6;1;1;553.257
9;6;1;2;531.939
9;6;1;3;550.844
9;6;1;4;531.649
9;6;1;5;578
9;6;1;6;580
9;6;1;7;574
9;6;1;8;574
9;6;2;0;556.924
9;6;2;1;560.406
9;6;2;2;561.566
9;6;2;3;550.336
9;6;2;4;554.544
9;6;2;5;586
9;6;2;6;585
9;6;2;7;581
9;6;2;8;578.418
9;6;3;0;566.651
9;6;3;1;562.048
9;6;3;2;573.779
9;6;3;3;552.961
9;6;3;4;555.393
9;6;3;5;593
9;6;3;6;592
9;6;3;7;589
9;6;3;8;589
9;6;4;0;577.72
9;6;4;1;571.414
9;6;4;2;578.182
9;6;4;3;569.473
9;6;4;4;568.265
9;6;4;5;599
9;6;4;6;600
9;6;4;7;598
9;6;4;8;602.215
9;6;5;0;584.533
9;6;5;1;582.333
9;6;5;2;591.143
9;6;5;3;584.651
9;6;5;4;587.122
9;6;5;5;606
9;6;5;6;607
9;6;5;7;605
9;6;5;8;605
9;7;0;0;558.107
9;7;0;1;555.614
9;7;0;2;564.931
9;7;0;3;543.008
9;7;0;4;548.948
9;7;0;5;600
9;7;0;6;593
9;7;0;7;599
9;7;0;8;609.318
9;7;1;0;556.401
9;7;1;1;560.149
9;7;1;2;565.209
9;7;1;3;552.554
9;7;1;4;566.438
9;7;1;5;601
9;7;1;6;598
9;7;1;7;599
9;7;1;8;613.707
9;7;2;0;582.682
9;7;2;1;574.998
9;7;2;2;565.229
9;7;2;3;576.329
9;7;2;4;563.631
9;7;2;5;606
9;7;2;6;606
9;7;2;7;602
9;7;2;8;593.797
9;7;3;0;593.516
9;7;3;1;589.24
9;7;3;2;580.289
9;7;3;3;587.375
9;7;3;4;576.805
9;7;3;5;612
9;7;3;6;613
9;7;3;7;609
9;7;3;8;611
9;7;4;0;596.226
9;7;4;1;598.021
9;7;4;2;599.316
9;7;4;3;579.927
9;7;4;4;583.424
9;7;4;5;618
9;7;4;6;619
9;7;4;7;616
9;7;4;8;621.855
9;7;5;0;611.726
9;7;5;1;608.191
9;7;5;2;601.453
9;7;5;3;602.431
9;7;5;4;605.552
9;7;5;5;625
9;7;5;6;625
9;7;5;7;623
9;7;5;8;623
9;8;0;0;587.701
9;8;0;1;578.405
9;8;0;2;578.461
9;8;0;3;584.615
9;8;0;4;565.714
9;8;0;5;634
9;8;0;6;632
9;8;0;7;619
9;8;0;8;615
9;8;1;0;587.25
9;8;1;1;582.581
9;8;1;2;583.574
9;8;1;3;581.551
9;8;1;4;588.876
9;8;1;5;631
9;8;1;6;629
9;8;1;7;619
9;8;1;8;617
9;8;2;0;605.657
9;8;2;1;605.096
9;8;2;2;588.857
9;8;2;3;586.092
9;8;2;4;583.613
9;8;2;5;629
9;8;2;6;628
9;8;2;7;623
9;8;2;8;614.127
9;8;3;0;609.016
9;8;3;1;602.779
9;8;3;2;607.036
9;8;3;3;592.559
9;8;3;4;593.415
9;8;3;5;633
9;8;3;6;632
9;8;3;7;630
9;8;3;8;622.361
9;8;4;0;613.806
9;8;4;1;607.622
9;8;4;2;603.468
9;8;4;3;611.988
9;8;4;4;604.245
9;8;4;5;637.281
9;8;4;6;636
9;8;4;7;637
9;8;4;8;635.815
9;8;5;0;622.535
9;8;5;1;621.589
9;8;5;2;613.186
9;8;5;3;617.76
9;8;5;4;617.694
9;8;5;5;644
9;8;5;6;641
9;8;5;7;642
9;8;5;8;638.264
9;9;0;0;613.402
9;9;0;1;598.869
9;9;0;2;591.247
9;9;0;3;602.48
9;9;0;4;604.944
9;9;0;5;648.604
9;9;0;6;660
9;9;0;7;651
9;9;0;8;647
9;9;1;0;614.289
9;9;1;1;599.889
9;9;1;2;602.454
9;9;1;3;613.521
9;9;1;4;601.553
9;9;1;5;650
9;9;1;6;657
9;9;1;7;649
9;9;1;8;647
9;9;2;0;611.877
9;9;2;1;615.485
9;9;2;2;615.857
9;9;2;3;604.521
9;9;2;4;614.091
9;9;2;5;650
9;9;2;6;655
9;9;2;7;649
9;9;2;8;648
9;9;3;0;625.556
9;9;3;1;625.352
9;9;3;2;614.086
9;9;3;3;605.527
9;9;3;4;610.883
9;9;3;5;650.867
9;9;3;6;654
9;9;3;7;651
9;9;3;8;651
9;9;4;0;628.868
9;9;4;1;629.983
9;9;4;2;621.758
9;9;4;3;623.045
9;9;4;4;629.934
9;9;4;5;658
9;9;4;6;655
9;9;4;7;654
9;9;4;8;705.878
9;9;5;0;643.058
9;9;5;1;643.914
9;9;5;2;638.907
9;9;5;3;624.586
9;9;5;4;638.451
9;9;5;5;662
9;9;5;6;659
9;9;5;7;658
9;9;5;8;655.143
9;10;0;0;626.893
9;10;0;1;648.474
9;10;0;2;628.88
9;10;0;3;622.4
9;10;0;4;606.282
9;10;0;5;681
9;10;0;6;680
9;10;0;7;670
9;10;0;8;648.765
9;10;1;0;622.371
9;10;1;1;638.097
9;10;1;2;631.471
9;10;1;3;620.635
9;10;1;4;613.937
9;10;1;5;679
9;10;1;6;678
9;10;1;7;668
9;10;1;8;668.62
9;10;2;0;650.327
9;10;2;1;643.067
9;10;2;2;651.626
9;10;2;3;645.183
9;10;2;4;633.822
9;10;2;5;676
9;10;2;6;676
9;10;2;7;667
9;10;2;8;677.873
9;10;3;0;650.697
9;10;3;1;648.626
9;10;3;2;647.225
9;10;3;3;629.564
9;10;3;4;637.027
9;10;3;5;675
9;10;3;6;674
9;10;3;7;668
9;10;3;8;663.781
9;10;4;0;660.059
9;10;4;1;643.65
9;10;4;2;653.968
9;10;4;3;637.858
9;10;4;4;645.042
9;10;4;5;676
9;10;4;6;675
9;10;4;7;670
9;10;4;8;664.661
9;10;5;0;658.946
9;10;5;1;655.181
9;10;5;2;650.191
9;10;5;3;640.445
9;10;5;4;639.496
9;10;5;5;678
9;10;5;6;678
9;10;5;7;673
9;10;5;8;674
9;11;0;0;652.502
9;11;0;1;648.503
9;11;0;2;629.025
9;11;0;3;640.728
9;11;0;4;647.777
9;11;0;5;705
9;11;0;6;702
9;11;0;7;694
9;11;0;8;700
9;11;1;0;658.662
9;11;1;1;662.141
9;11;1;2;660.47
9;11;1;3;647.507
9;11;1;4;635.629
9;11;1;5;703
9;11;1;6;701
9;11;1;7;692
9;11;1;8;698
9;11;2;0;679.08
9;11;2;1;663.44
9;11;2;2;652.231
9;11;2;3;644.616
9;11;2;4;647.772
9;11;2;5;702
9;11;2;6;699
9;11;2;7;690
9;11;2;8;696
9;11;3;0;672.142
9;11;3;1;663.627
9;11;3;2;660.201
9;11;3;3;664.916
9;11;3;4;652.815
9;11;3;5;701
9;11;3;6;697
9;11;3;7;689
9;11;3;8;693.334
9;11;4;0;661.857
9;11;4;1;673.004
9;11;4;2;654.957
9;11;4;3;654.344
9;11;4;4;656.311
9;11;4;5;699
9;11;4;6;697
9;11;4;7;690
9;11;4;8;683.911
9;11;5;0;679.328
9;11;5;1;671.083
9;11;5;2;663.596
9;11;5;3;668.555
9;11;5;4;658.78
9;11;5;5;699
9;11;5;6;698
9;11;5;7;691
9;11;5;8;695
9;12;0;0;662.751
9;12;0;1;671.438
9;12;0;2;680.971
9;12;0;3;656.792
9;12;0;4;664.669
9;12;0;5;722
9;12;0;6;725
9;12;0;7;720
9;12;0;8;703.582
9;12;1;0;680.399
9;12;1;1;684.994
9;12;1;2;665.596
9;12;1;3;672.583
9;12;1;4;657.306
9;12;1;5;721
9;12;1;6;724
9;12;1;7;719
9;12;1;8;711
9;12;2;0;673.319
9;12;2;1;679.572
9;12;2;2;679.563
9;12;2;3;668.877
9;12;2;4;675.482
9;12;2;5;720
9;12;2;6;723
9;12;2;7;717
9;12;2;8;709
9;12;3;0;691.067
9;12;3;1;682.917
9;12;3;2;676.523
9;12;3;3;677.984
9;12;3;4;668.149
9;12;3;5;719
9;12;3;6;722
9;12;3;7;716
9;12;3;8;705.561
9;12;4;0;693.161
9;12;4;1;681.039
9;12;4;2;678.896
9;12;4;3;678.181
9;12;4;4;670.597
9;12;4;5;718
9;12;4;6;721
9;12;4;7;715
9;12;4;8;713.044
9;12;5;0;685.884
9;12;5;1;678.339
9;12;5;2;682.653
9;12;5;3;674.296
9;12;5;4;682.614
9;12;5;5;718
9;12;5;6;720
9;12;5;7;714
9;12;5;8;703.968
9;13;0;0;701.668
9;13;0;1;693.205
9;13;0;2;688.345
9;13;0;3;674.506
9;13;0;4;688.053
9;13;0;5;744
9;13;0;6;737
9;13;0;7;734
9;13;0;8;739
9;13;1;0;708.557
9;13;1;1;701.006
9;13;1;2;690.732
9;13;1;3;688.644
9;13;1;4;685.832
9;13;1;5;743
9;13;1;6;736
9;13;1;7;733
