epoch;t;section;numPigs;weight;growth;sd;opt;totalCull;cycleNum;truckNum
103;4;1;360;52.6;6.48;4.35;0;46;8;1
103;9;2;164;85.1;6.36;7.5;46;46;8;1
104;7;0;360;71.4;6.64;5.9;0;33;8;1
104;5;1;360;59.5;6.32;4.85;0;33;8;1
104;10;2;118;91.6;6.24;8.15;33;33;8;1
105;8;0;360;78;6.56;6.45;191;276;8;3
105;6;1;360;65.6;6.32;5.35;0;276;8;3
105;11;2;85;98.3;6.28;8.8;85;276;8;3
106;9;0;169;84.5;6.64;7;47;47;8;1
106;7;1;360;72.2;6.24;5.85;0;47;8;1
106;0;2;360;26.4;6.6;3;0;47;9;1
107;10;0;122;91.3;6.64;7.6;25;204;8;2
107;8;1;360;78.4;6.2;6.5;179;204;8;2
107;1;2;360;33;6.68;3.4;0;204;9;2
108;11;0;97;97.2;6.6;8.15;97;157;8;2
108;9;1;181;84.3;6.08;7.1;60;157;8;2
108;2;2;360;39.4;6.72;3.75;0;157;9;2
109;0;0;360;26.4;6.6;3;0;28;9;1
109;10;1;121;90.5;6.08;7.65;28;28;8;1
109;3;2;360;45.8;6.8;4.25;0;28;9;1
110;1;0;360;33.3;6.64;3.15;0;93;9;1
110;11;1;93;96.6;6.08;8.25;93;93;8;1
110;4;2;360;52.5;6.84;4.7;0;93;9;1
111;2;0;360;39.7;6.68;3.45;0;0;9;0
111;0;1;360;26.4;6.6;3;0;0;9;0
111;5;2;360;60;6.96;5.2;0;0;9;0
112;3;0;360;46.8;6.56;3.95;0;0;9;0
112;1;1;360;33.1;6.6;3.25;0;0;9;0
112;6;2;360;66.5;7.04;5.7;0;0;9;0
113;4;0;360;53.2;6.48;4.4;0;0;9;0
113;2;1;360;39.8;6.56;3.65;0;0;9;0
113;7;2;360;73;7.12;6.2;0;0;9;0
114;5;0;360;59.7;6.56;4.9;0;197;9;2
114;3;1;360;45.9;6.52;4.1;0;197;9;2
114;8;2;360;79.5;6.92;6.85;197;197;9;2
115;6;0;360;66.4;6.52;5.4;0;43;9;1
115;4;1;360;52.2;6.64;4.6;0;43;9;1
115;9;2;163;86;7;7.5;43;43;9;1
116;7;0;360;72.9;6.56;5.9;0;38;9;1
116;5;1;360;58.5;6.6;5.1;0;38;9;1
116;10;2;120;93;6.92;8.1;38;38;9;1
117;8;0;360;79.2;6.68;6.4;198;280;9;3
117;6;1;360;64.8;6.56;5.6;0;280;9;3
117;11;2;82;100.2;7.08;8.7;82;280;9;3
118;9;0;162;85.8;6.68;6.95;45;45;9;1
118;7;1;360;71;6.6;6.1;0;45;9;1
118;0;2;360;26.4;6.6;3;0;45;10;1
119;10;0;117;92.9;6.64;7.45;27;204;9;2
119;8;1;360;78.5;6.64;6.8;177;204;9;2
119;1;2;360;33.1;6.56;3.3;0;204;10;2
