meanReward;sdReward;meanFeed;sdFeed;meanavgWeight;sdavgWeight;meancycle;sdcycle;meancycleLength;sdcycleLength;meantruckNum;sdtruckNum;meanmrketNum;sdmrketNum;meantruckUtilize;sdtruckUtilize
1831.08;39.1315;16333.1;37.4187;98.9745;0.238491;33;0;11;0;66;0;11880;0;0.878049;0
