meanReward;sdReward;meanFeed;sdFeed;meanavgWeight;sdavgWeight;meancycle;sdcycle;meancycleLength;sdcycleLength;meantruckNum;sdtruckNum;meanmrketNum;sdmrketNum;meantruckUtilize;sdtruckUtilize
2124.12;152.116;13258;39.9842;91.5019;0.149231;30.48;0.688726;11.8065;0.080451;65;6.13979;11464.9;190.335;0.583028;0.0517566
