meanReward;sdReward;meanFeed;sdFeed;meanavgWeight;sdavgWeight;meancycle;sdcycle;meancycleLength;sdcycleLength;meantruckNum;sdtruckNum;meanmrketNum;sdmrketNum;meantruckUtilize;sdtruckUtilize
1226.86;280.207;13248.9;45.5917;91.2791;0.155012;31.13;0.786952;11.7181;0.0838831;77;5.98314;11624;156.244;0.740712;0.0571076
