meanReward;sdReward;meanFeed;sdFeed;meanavgWeight;sdavgWeight;meancycle;sdcycle;meancycleLength;sdcycleLength;meantruckNum;sdtruckNum;meanmrketNum;sdmrketNum;meantruckUtilize;sdtruckUtilize
3746.57;92.7057;15363.2;42.9314;85.923;0.190613;38.99;0.1;9.00822;0.0158732;83.85;0.5;15120.6;3.10182;0.879684;0.00532171
